employee_name,user_id,email,role,business_unit,functional_unit,department,team,supervisor,user,pc
William Aristotle Sampson,WAS0254,William.Aristotle.Sampson@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,WAS0254,PC-0470
Quemby Nita Pollard,QNP0216,Quemby.Nita.Pollard@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,QNP0216,PC-0004
Katelyn Lani Murray,KLM0639,Katelyn.Lani.Murray@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,KLM0639,PC-7387
Ariel Ina Barrett,AIB0948,Ariel.Ina.Barrett@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,AIB0948,PC-0189
Raphael Benjamin Bryan,RBB0485,Raphael.Benjamin.Bryan@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,RBB0485,PC-3093
Robert Zeus Cox,RZC0746,Robert.Zeus.Cox@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,RZC0746,PC-1436
Myles Donovan Macias,MDM0976,Myles.Donovan.Macias@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,,Bethany Xerxes Johnson,MDM0976,PC-2462
Xandra Briar Nielsen,XBN0229,Xandra.Briar.Nielsen@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,XBN0229,PC-7655
Shaeleigh MacKenzie Harris,SMH0291,Shaeleigh.MacKenzie.Harris@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,SMH0291,PC-3571
Mallory Charissa Dixon,MCD0125,Mallory.Charissa.Dixon@dtaa.com,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,MCD0125,PC-4124
Matthew Harper Glass,MHG0244,Matthew.Harper.Glass@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,MHG0244,PC-9988
Robert Aristotle Stevenson,RAS0432,Robert.Aristotle.Stevenson@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,RAS0432,PC-9108
Emily Illana Perry,EIP0997,Emily.Illana.Perry@dtaa.com,ElectricalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,EIP0997,PC-8404
Elvis Marshall Walton,EMW0772,Elvis.Marshall.Walton@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,EMW0772,PC-3847
Sasha Britanney Quinn,SBQ0786,Sasha.Britanney.Quinn@dtaa.com,LabManager,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Summer Leilani Boyer,SBQ0786,PC-2069
Phelan Dieter Hendricks,PDH0716,Phelan.Dieter.Hendricks@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,PDH0716,PC-0379
George Zachery Burch,GZB0469,George.Zachery.Burch@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,GZB0469,PC-3887
Naomi Meredith Baxter,NMB0972,Naomi.Meredith.Baxter@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,NMB0972,PC-8330
Octavia Nora Leblanc,ONL0276,Octavia.Nora.Leblanc@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,ONL0276,PC-2891
Meghan Brianna Jensen,MBJ0312,Meghan.Brianna.Jensen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,MBJ0312,PC-3847
Daphne Ruby Reilly,DRR0242,Daphne.Ruby.Reilly@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,DRR0242,PC-5002
Aurora Jael Hopkins,AJH0175,Aurora.Jael.Hopkins@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,AJH0175,PC-3815
Lester Quamar Pearson,LQP0508,Lester.Quamar.Pearson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,LQP0508,PC-3233
Dante Vaughan Weber,DVW0103,Dante.Vaughan.Weber@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,DVW0103,PC-7174
Sierra Margaret Barker,SMB0804,Sierra.Margaret.Barker@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,SMB0804,PC-6988
Kylie Brielle Greer,KBG0549,Kylie.Brielle.Greer@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,KBG0549,PC-0146
Brianna Aretha Hopper,BAH0875,Brianna.Aretha.Hopper@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,BAH0875,PC-1377
Shelby Lila Turner,SLT0907,Shelby.Lila.Turner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,SLT0907,PC-1708
Joseph Alan Vaughan,JAV0361,Joseph.Alan.Vaughan@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,JAV0361,PC-0039
Claire Olivia Martin,COM0321,Claire.Olivia.Martin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,COM0321,PC-3567
Chaim Chadwick Chang,CCC0393,Chaim.Chadwick.Chang@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,CCC0393,PC-8610
Quintessa Shana Vance,QSV0778,Quintessa.Shana.Vance@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,QSV0778,PC-5952
Britanni Marah Cash,BMC0547,Britanni.Marah.Cash@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,BMC0547,PC-3629
Akeem William Mayer,AWM0764,Akeem.William.Mayer@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,AWM0764,PC-6786
Felicia Xantha Farley,FXF0957,Felicia.Xantha.Farley@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,FXF0957,PC-4176
Sylvia Velma Sweet,SVS0871,Sylvia.Velma.Sweet@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,SVS0871,PC-2335
Dexter Jamal Simon,DJS0682,Dexter.Jamal.Simon@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,DJS0682,PC-5909
Nigel Harrison Estrada,NHE0919,Nigel.Harrison.Estrada@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,NHE0919,PC-8457
Meredith Pamela Tanner,MPT0376,Meredith.Pamela.Tanner@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,MPT0376,PC-3847
Akeem Quamar Davenport,AQD0820,Akeem.Quamar.Davenport@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,AQD0820,PC-8422
Yardley Ezra Vang,YEV0793,Yardley.Ezra.Vang@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,YEV0793,PC-0391
Zane Cadman Fields,ZCF0590,Zane.Cadman.Fields@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,ZCF0590,PC-4486
Kevyn Quin Charles,KQC0708,Kevyn.Quin.Charles@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,KQC0708,PC-1622
Lavinia Justine Richmond,LJR0523,Lavinia.Justine.Richmond@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,LJR0523,PC-5162
Caldwell Quamar Head,CQH0701,Caldwell.Quamar.Head@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,CQH0701,PC-8164
Patricia Denise Wright,PDW0259,Patricia.Denise.Wright@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,PDW0259,PC-0320
Fitzgerald Wayne Miranda,FWM0707,Fitzgerald.Wayne.Miranda@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,FWM0707,PC-3847
Hayes Drake Stephenson,HDS0367,Hayes.Drake.Stephenson@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,HDS0367,PC-0004
Jeremy Rooney Henderson,JRH0455,Jeremy.Rooney.Henderson@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,JRH0455,PC-7539
Stephanie Eliana Rasmussen,SER0165,Stephanie.Eliana.Rasmussen@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,2 - Sales,,Donovan Carlos Chapman,SER0165,PC-7309
Sandra Beverly Diaz,SBD0913,Sandra.Beverly.Diaz@dtaa.com,AssemblySupervisor,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Delilah Iliana Wilkinson,SBD0913,PC-0262
Jerry Kennan Fischer,JKF0465,Jerry.Kennan.Fischer@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,JKF0465,PC-6797
Carl Ferdinand Wong,CFW0264,Carl.Ferdinand.Wong@dtaa.com,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,CFW0264,PC-4711
Basia Nevada Riggs,BNR0965,Basia.Nevada.Riggs@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,BNR0965,PC-2422
Alice Sierra Valenzuela,ASV0946,Alice.Sierra.Valenzuela@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,ASV0946,PC-2806
Kasimir Nehru Galloway,KNG0672,Kasimir.Nehru.Galloway@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,KNG0672,PC-4405
Nola Nerea Ayala,NNA0610,Nola.Nerea.Ayala@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,NNA0610,PC-1500
Kane Quinlan Stevenson,KQS0415,Kane.Quinlan.Stevenson@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,KQS0415,PC-3124
Merrill Hiram Hess,MHH0180,Merrill.Hiram.Hess@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,MHH0180,PC-9822
Eric Gray Duncan,EGD0132,Eric.Gray.Duncan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,EGD0132,PC-4211
Vladimir Thomas Todd,VTT0385,Vladimir.Thomas.Todd@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,VTT0385,PC-0202
Anastasia Sage Griffith,ASG0692,Anastasia.Sage.Griffith@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,ASG0692,PC-0164
William Price Robles,WPR0368,William.Price.Robles@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,WPR0368,PC-0008
Hu Akeem Vincent,HAV0121,Hu.Akeem.Vincent@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,HAV0121,PC-2123
Hayley Carolyn Cunningham,HCC0344,Hayley.Carolyn.Cunningham@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,HCC0344,PC-2768
Ursa Britanney Frederick,UBF0645,Ursa.Britanney.Frederick@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,UBF0645,PC-1813
Todd Scott Roth,TSR0676,Todd.Scott.Roth@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,TSR0676,PC-9227
Nathan Kenneth Hicks,NKH0979,Nathan.Kenneth.Hicks@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,NKH0979,PC-3847
Sigourney Xandra Maddox,SXM0895,Sigourney.Xandra.Maddox@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,SXM0895,PC-5673
Kenyon Chancellor Sharpe,KCS0173,Kenyon.Chancellor.Sharpe@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,KCS0173,PC-3847
Cyrus Connor Atkinson,CCA0046,Cyrus.Connor.Atkinson@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,CCA0046,PC-0004
Priscilla Martha Vinson,PMV0850,Priscilla.Martha.Vinson@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,PMV0850,PC-3847
Preston Kennan Burns,PKB0281,Preston.Kennan.Burns@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,PKB0281,PC-2110
Martin Ivan Cooper,MIC0726,Martin.Ivan.Cooper@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,MIC0726,PC-9791
Samson Denton Oconnor,SDO0170,Samson.Denton.Oconnor@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,SDO0170,PC-0183
Vincent Avram Aguirre,VAA0087,Vincent.Avram.Aguirre@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,VAA0087,PC-3020
Emmanuel Lawrence Briggs,ELB0847,Emmanuel.Lawrence.Briggs@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,ELB0847,PC-3847
Sharon Britanni Kerr,SBK0161,Sharon.Britanni.Kerr@dtaa.com,Director,1,5 - SalesAndMarketing,3 - FieldService,,Hyatt Trevor Hayes,SBK0161,PC-3847
Axel Seth Lewis,ASL0378,Axel.Seth.Lewis@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,ASL0378,PC-5031
Tobias Lucas Morin,TLM0797,Tobias.Lucas.Morin@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,TLM0797,PC-4577
Steel Orson Fields,SOF0808,Steel.Orson.Fields@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,SOF0808,PC-6266
Sybill Grace Mckay,SGM0021,Sybill.Grace.Mckay@dtaa.com,AdministrativeAssistant,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,SGM0021,PC-1528
Mark Yardley Dunlap,MYD0978,Mark.Yardley.Dunlap@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,,Bethany Xerxes Johnson,MYD0978,PC-3401
Francis Brian Armstrong,FBA0348,Francis.Brian.Armstrong@dtaa.com,Manager,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Fatima Ulla Mcclure,FBA0348,PC-8486
August Ronan Lucas,ARL0034,August.Ronan.Lucas@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,ARL0034,PC-9080
Yoshio Joseph Farmer,YJF0532,Yoshio.Joseph.Farmer@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,YJF0532,PC-3847
Rogan Judah Mcintyre,RJM0381,Rogan.Judah.Mcintyre@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,RJM0381,PC-3847
Vernon Samuel Sawyer,VSS0154,Vernon.Samuel.Sawyer@dtaa.com,AdministrativeStaff,1,4 - Finance,2 - Payroll,,Vera Mollie Jenkins,VSS0154,PC-6055
Jonah Merritt Wilder,JMW0638,Jonah.Merritt.Wilder@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,JMW0638,PC-1397
Ivor Kenneth Rollins,IKR0401,Ivor.Kenneth.Rollins@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,IKR0401,PC-6741
Eden Merrill Stokes,EMS0317,Eden.Merrill.Stokes@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,EMS0317,PC-9647
Finn Tucker Medina,FTM0406,Finn.Tucker.Medina@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,FTM0406,PC-1786
Raphael Aristotle Ray,RAR0725,Raphael.Aristotle.Ray@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,RAR0725,PC-4159
Medge Nichole Sims,MNS0224,Medge.Nichole.Sims@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,MNS0224,PC-0004
Winter Veda Burks,WVB0539,Winter.Veda.Burks@dtaa.com,Manager,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Donovan Carlos Chapman,WVB0539,PC-7243
Steel Solomon Garrison,SSG0250,Steel.Solomon.Garrison@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,SSG0250,PC-6809
Madison Lydia Morrison,MLM0950,Madison.Lydia.Morrison@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,MLM0950,PC-3847
Harper Price Harris,HPH0075,Harper.Price.Harris@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Declan Lester Moss,HPH0075,PC-2417
Veda Martina Jacobson,VMJ0546,Veda.Martina.Jacobson@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,VMJ0546,PC-9000
Nevada Leilani Ortega,NLO0131,Nevada.Leilani.Ortega@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,NLO0131,PC-6324
Patricia Emily Salazar,PES0085,Patricia.Emily.Salazar@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,PES0085,PC-3605
Otto Hedley Chase,OHC0973,Otto.Hedley.Chase@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,OHC0973,PC-0745
Noble Merrill Fuller,NMF0780,Noble.Merrill.Fuller@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,NMF0780,PC-2343
Leo Elmo Monroe,LEM0605,Leo.Elmo.Monroe@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,LEM0605,PC-0967
Bruce Eden Clemons,BEC0505,Bruce.Eden.Clemons@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,BEC0505,PC-3375
Oliver Logan Fowler,OLF0504,Oliver.Logan.Fowler@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,OLF0504,PC-7774
Kirestin Vanna Sykes,KVS0425,Kirestin.Vanna.Sykes@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,KVS0425,PC-3296
Arthur Jacob Raymond,AJR0319,Arthur.Jacob.Raymond@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,AJR0319,PC-4736
Diana Lillian Solis,DLS0383,Diana.Lillian.Solis@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,DLS0383,PC-0120
Bruno Carter Robles,BCR0581,Bruno.Carter.Robles@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,BCR0581,PC-0616
Lani Dai Beard,LDB0090,Lani.Dai.Beard@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,LDB0090,PC-6824
Gwendolyn Amaya Ferrell,GAF0570,Gwendolyn.Amaya.Ferrell@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,GAF0570,PC-0474
Noah Nathan Shaffer,NNS0059,Noah.Nathan.Shaffer@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,NNS0059,PC-5081
Joy Rosalyn Leblanc,JRL0574,Joy.Rosalyn.Leblanc@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,JRL0574,PC-4386
Natalie Sheila Santiago,NSS0876,Natalie.Sheila.Santiago@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,NSS0876,PC-5910
Slade Orson Burch,SOB0586,Slade.Orson.Burch@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,SOB0586,PC-6477
Dane Davis Atkins,DDA0476,Dane.Davis.Atkins@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,DDA0476,PC-1593
Dakota Edward Brady,DEB0782,Dakota.Edward.Brady@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,DEB0782,PC-6498
Owen Len Wheeler,OLW0689,Owen.Len.Wheeler@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,OLW0689,PC-1301
MacKensie Mara Grant,MMG0943,MacKensie.Mara.Grant@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,MMG0943,PC-2370
Reece Nicolas Lopez,RNL0695,Reece.Nicolas.Lopez@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,RNL0695,PC-6581
Lacey Nomlanga Rasmussen,LNR0656,Lacey.Nomlanga.Rasmussen@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,LNR0656,PC-3505
Albert Mohammad Joseph,AMJ0297,Albert.Mohammad.Joseph@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,AMJ0297,PC-6665
Hedwig Regina Livingston,HRL0540,Hedwig.Regina.Livingston@dtaa.com,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Sharon Britanni Kerr,HRL0540,PC-1117
Dean Lester Figueroa,DLF0377,Dean.Lester.Figueroa@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,DLF0377,PC-4368
Madonna Veronica Hardy,MVH0373,Madonna.Veronica.Hardy@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,MVH0373,PC-0008
Tad Patrick Hardin,TPH0474,Tad.Patrick.Hardin@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,TPH0474,PC-7264
Kendall Ciaran Frank,KCF0045,Kendall.Ciaran.Frank@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,KCF0045,PC-0004
Bryar Ivana Sweet,BIS0247,Bryar.Ivana.Sweet@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,BIS0247,PC-9324
Mona Susan Shannon,MSS0001,Mona.Susan.Shannon@dtaa.com,President,1,,,,,MSS0001,PC-3952
Edward Finn Stokes,EFS0882,Edward.Finn.Stokes@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,EFS0882,PC-0642
Noelani Wynter Kennedy,NWK0215,Noelani.Wynter.Kennedy@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,NWK0215,PC-8370
Philip Nathan Logan,PNL0301,Philip.Nathan.Logan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,PNL0301,PC-5611
Colin Stuart Holloway,CSH0626,Colin.Stuart.Holloway@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,CSH0626,PC-3847
Beau Hall Watts,BHW0458,Beau.Hall.Watts@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,BHW0458,PC-2077
